time,x,y,z
7.874005,1.0986328125,0.18310546875,0.91552734375
7.965745,1.28173828125,0.06103515625,0.9765625
8.031061,1.15966796875,0.06103515625,0.9765625
8.098433,1.0986328125,0.1220703125,1.03759765625
8.180834,1.15966796875,0.1220703125,0.8544921875
8.214238,1.15966796875,0.244140625,0.9765625
8.280092,1.220703125,0.30517578125,0.9765625
8.348505,1.28173828125,0.18310546875,0.91552734375
8.410269,1.28173828125,0.244140625,1.0986328125
8.474093,1.28173828125,0.1220703125,1.15966796875
8.537806,1.220703125,0.18310546875,1.03759765625
8.604942,1.15966796875,0.3662109375,1.0986328125
8.672798,1.220703125,0.1220703125,0.91552734375
8.741722,1.15966796875,0.06103515625,0.8544921875
8.812039,1.03759765625,0.18310546875,1.03759765625
8.873567,1.0986328125,0.06103515625,0.9765625
8.935368,1.03759765625,0.06103515625,1.03759765625
8.998226,1.220703125,0.06103515625,0.91552734375
9.060262,1.220703125,0.0,0.9765625
9.126251,1.03759765625,0.18310546875,1.03759765625
9.192072,1.28173828125,0.18310546875,0.9765625
9.259402,1.28173828125,0.0,0.91552734375
9.328518,1.220703125,0.06103515625,1.03759765625
9.394867,1.0986328125,0.18310546875,1.03759765625
9.4624,1.15966796875,0.1220703125,1.03759765625
9.530584,1.0986328125,0.18310546875,1.0986328125
9.598798,1.220703125,0.1220703125,0.91552734375
9.666464,1.15966796875,0.1220703125,0.91552734375
9.737313,1.0986328125,0.1220703125,0.9765625
9.804436,1.220703125,0.06103515625,0.9765625
9.874362,1.03759765625,0.06103515625,1.0986328125
9.942609,1.03759765625,0.244140625,0.91552734375
10.010654,1.15966796875,0.1220703125,0.9765625
10.081614,1.220703125,0.06103515625,1.03759765625
10.152566,1.220703125,0.18310546875,1.03759765625
10.213877,1.0986328125,0.3662109375,0.9765625
10.276126,1.28173828125,0.06103515625,1.03759765625
10.338619,1.15966796875,0.244140625,1.15966796875
10.40077,1.0986328125,0.42724609375,1.03759765625
10.462293,1.220703125,0.3662109375,0.9765625
10.52469,1.28173828125,0.06103515625,1.03759765625
10.588818,1.220703125,0.1220703125,0.9765625
10.652621,1.03759765625,0.1220703125,1.03759765625
10.687756,1.28173828125,0.18310546875,1.03759765625
10.752011,1.3427734375,0.244140625,1.0986328125
10.817301,0.91552734375,0.30517578125,0.9765625
10.881814,1.220703125,0.244140625,1.03759765625
10.946811,1.3427734375,0.1220703125,0.91552734375
11.029949,1.0986328125,0.18310546875,1.03759765625
11.120002,1.0986328125,0.1220703125,1.03759765625
11.18849,1.15966796875,0.18310546875,0.9765625
11.258185,1.3427734375,0.1220703125,1.0986328125
11.328596,1.0986328125,0.244140625,1.0986328125
11.397369,0.9765625,0.244140625,1.03759765625
11.466118,1.40380859375,0.0,1.220703125
11.539632,1.3427734375,0.30517578125,0.9765625
11.608986,1.0986328125,0.244140625,1.0986328125
11.680176,1.3427734375,0.1220703125,1.03759765625
11.750459,1.15966796875,0.18310546875,0.9765625
11.820092,1.28173828125,0.18310546875,1.03759765625
11.88716,1.28173828125,0.18310546875,1.0986328125
12.051525,1.03759765625,0.1220703125,1.0986328125
12.13171,1.28173828125,0.18310546875,0.9765625
12.205465,1.15966796875,0.244140625,0.9765625
12.276872,1.15966796875,-0.06103515625,1.15966796875
12.347886,1.3427734375,0.1220703125,1.03759765625
12.417591,1.03759765625,0.18310546875,0.9765625
12.478178,1.0986328125,0.244140625,0.9765625
12.53807,1.52587890625,0.06103515625,1.0986328125
12.599806,1.28173828125,0.1220703125,1.03759765625
12.660582,1.28173828125,0.1220703125,0.9765625
12.721293,1.03759765625,0.06103515625,1.03759765625
12.782119,1.03759765625,0.1220703125,0.9765625
12.843348,1.03759765625,0.18310546875,0.91552734375
12.904495,0.9765625,0.244140625,0.9765625
12.966133,1.28173828125,0.0,0.91552734375
13.027731,0.9765625,0.30517578125,0.91552734375
13.096287,1.15966796875,0.244140625,0.9765625
13.163557,1.40380859375,0.18310546875,0.9765625
13.229247,1.220703125,0.18310546875,0.91552734375
13.295981,1.15966796875,0.30517578125,0.79345703125
13.360679,1.15966796875,0.1220703125,0.79345703125
13.425726,1.15966796875,0.18310546875,1.0986328125
13.490411,1.15966796875,0.06103515625,0.9765625
13.555483,1.28173828125,0.1220703125,0.91552734375
13.619605,1.0986328125,0.18310546875,0.91552734375
13.684492,1.28173828125,0.18310546875,0.8544921875
13.749537,1.0986328125,0.1220703125,0.9765625
13.814409,1.0986328125,0.1220703125,0.91552734375
13.887674,1.03759765625,0.1220703125,1.15966796875
13.9574,1.3427734375,0.0,1.03759765625
14.022291,0.9765625,0.18310546875,0.91552734375
14.08915,1.3427734375,0.18310546875,1.15966796875
14.165064,1.40380859375,0.18310546875,1.15966796875
14.234724,1.03759765625,0.244140625,0.8544921875
14.301174,1.03759765625,0.18310546875,0.9765625
14.368128,1.3427734375,0.1220703125,0.91552734375
14.434264,1.15966796875,0.1220703125,0.91552734375
14.500896,1.15966796875,0.06103515625,0.9765625
14.566988,1.15966796875,0.06103515625,1.03759765625
14.633532,1.0986328125,0.18310546875,0.9765625
14.700168,1.28173828125,0.244140625,1.03759765625
14.764616,1.15966796875,0.244140625,1.03759765625
14.828681,1.220703125,0.3662109375,0.91552734375
14.892931,1.220703125,0.18310546875,1.03759765625
14.957241,1.220703125,0.06103515625,1.0986328125
15.021131,1.15966796875,0.18310546875,0.9765625
15.087432,1.03759765625,0.18310546875,1.03759765625
15.153775,1.220703125,0.06103515625,1.03759765625
15.220356,1.15966796875,0.06103515625,0.91552734375
15.286417,1.0986328125,0.244140625,1.15966796875
15.35263,1.3427734375,0.06103515625,0.9765625
15.418747,1.28173828125,0.0,1.03759765625
15.48521,1.220703125,0.244140625,0.91552734375
15.551738,1.3427734375,0.0,0.9765625
15.617964,1.28173828125,0.1220703125,0.9765625
15.684072,1.220703125,0.18310546875,0.8544921875
15.750395,1.0986328125,0.18310546875,0.8544921875
15.815051,1.220703125,0.06103515625,0.91552734375
15.879007,1.03759765625,0.1220703125,1.03759765625
15.942835,1.28173828125,0.1220703125,0.9765625
16.007517,1.15966796875,0.18310546875,0.8544921875
16.074013,1.15966796875,0.1220703125,0.91552734375
16.140894,1.220703125,0.0,0.9765625
16.207045,1.220703125,0.244140625,0.9765625
16.274105,1.28173828125,0.30517578125,1.0986328125
16.339886,1.220703125,0.1220703125,0.9765625
16.406485,1.0986328125,0.244140625,0.9765625
16.472736,1.03759765625,0.3662109375,0.9765625
16.540123,1.28173828125,0.18310546875,0.9765625
16.606771,1.03759765625,0.244140625,1.03759765625
16.672254,1.03759765625,0.3662109375,0.91552734375
16.735447,1.28173828125,0.1220703125,1.03759765625
16.798655,1.15966796875,0.0,0.9765625
16.862811,1.03759765625,0.1220703125,0.91552734375
16.92652,1.15966796875,0.18310546875,1.0986328125
16.990207,1.15966796875,0.244140625,0.91552734375
17.054036,1.220703125,0.1220703125,0.9765625
17.120346,1.220703125,0.18310546875,0.91552734375
17.186328,1.0986328125,0.18310546875,0.9765625
17.251794,1.15966796875,0.3662109375,1.03759765625
17.317235,1.220703125,0.244140625,0.9765625
17.383072,1.220703125,0.1220703125,1.03759765625
17.449343,1.220703125,0.18310546875,1.03759765625
17.516212,1.0986328125,0.1220703125,1.03759765625
17.582479,1.15966796875,0.1220703125,1.0986328125
17.649103,1.15966796875,0.1220703125,0.8544921875
17.714612,1.15966796875,0.18310546875,0.91552734375
17.778042,1.0986328125,0.244140625,0.91552734375
17.841704,0.91552734375,0.06103515625,1.03759765625
17.905018,1.220703125,0.18310546875,0.91552734375
17.967995,1.28173828125,0.244140625,0.9765625
18.031856,1.15966796875,0.18310546875,0.9765625
18.09808,1.220703125,0.06103515625,1.03759765625
18.164331,1.220703125,0.06103515625,1.0986328125
18.229457,1.0986328125,0.0,0.91552734375
18.294552,1.15966796875,0.1220703125,0.9765625
18.360586,1.0986328125,0.0,1.03759765625
18.428267,1.28173828125,0.18310546875,0.9765625
18.49388,1.03759765625,0.1220703125,0.91552734375
18.560335,1.0986328125,0.18310546875,0.9765625
18.624527,1.0986328125,0.1220703125,0.8544921875
